編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPROMLTLOHLFFBE98CC,19,113.28,住家用,鋼筋混凝土造,86年4月21日,三十五層,
RPSOMLTLOHLFFBE09CC,37,300.83,商業用,鋼筋混凝土造,67年12月29日,十層,
RPTOMLTLOHLFFBE56CC,45,161.24,,加強磚造,60年8月10日,三層,
RPOPMLTLOHLFFEE09CC,1,49.59,見其它登記事項,見其它登記事項,104年10月2日,十五層,
RPOPMLTLOHLFFEE09CC,1,7.45,見其它登記事項,見其它登記事項,104年10月2日,十五層,
RPOPMLTLOHLFFEE09CC,1,28.18,見其它登記事項,見其它登記事項,104年10月2日,十五層,
RPRPMLTLOHLFFEE76CC,21,65.71,住商用,鋼筋混凝土造,84年1月23日,十一層,
RPRRMLTLOHLFFEE96CC,18,75.97,住家用,鋼筋混凝土造,87年8月4日,十四層,
RPTOMLTLOHLFFIE27CC,1,97.19,見其他登記事項,鋼筋混凝土造,104年7月24日,十五層,
RPTNMLTLOHLFFDE76DC,42,118.49,,鋼筋混凝土造,63年6月11日,四層,
RPOOMLKMOHLFFIE58CC,19,108.83,住家用,鋼筋混凝土造,86年4月23日,三層,
RPSNMLKMOHLFFJE98CC,26,12.60,住家用,鋼筋混凝土造,79年4月10日,二層,
RPRNMLKMOHLFFGE58CC,43,38.95,住商用,加強磚造,62年4月15日,二層,
RPXOMLKMOHLFFGE66CC,20,86.80,住家用,鋼筋混凝土造,85年1月11日,十四層,
RPQPMLKMOHLFFGE68CC,22,309.48,住家用,鋼筋混凝土造,83年1月12日,十五層,
RPQPMLKMOHLFFGE68CC,22,44.73,共有部份,鋼筋混凝土造,83年1月12日,十五層,
RPOPMLKMOHLFFEE28CC,2,46.98,住家用,鋼筋混凝土造,103年3月27日,十五層,
RPOPMLKMOHLFFEE28CC,2,8.44,住家用,鋼筋混凝土造,103年3月27日,十五層,
RPOPMLKMOHLFFEE28CC,2,57.92,見其它登記事項,鋼筋混凝土造,103年3月27日,十五層,
RPXPMLKMOHLFFEE56CC,2,115.12,住家用,鋼筋混凝土造,103年2月27日,十五層,
