編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPQPMLSLOHLFFBF88CB,芳洲段,29.60,都市：住
RPTPMLSLOHLFFBF56CB,芳洲段,19.81,都市：住
RPUPMLSLOHLFFBF66CB,芳洲段,29.60,都市：住
RPVPMLSLOHLFFBF76CB,芳洲段,29.60,都市：住
RPWPMLSLOHLFFBF86CB,芳洲段,29.90,都市：住
RPXPMLSLOHLFFBF96CB,芳洲段,29.90,都市：住
RPOQMLSLOHLFFBF78CB,芳洲段,29.60,都市：住
RPPQMLSLOHLFFBF88CB,芳洲段,29.60,都市：住
RPQQMLSLOHLFFBF98CB,芳洲段,29.90,都市：住
RPRQMLSLOHLFFBF09CB,芳洲段,29.90,都市：住
RPSQMLSLOHLFFBF56CB,芳洲段,29.60,都市：住
RPTQMLSLOHLFFBF66CB,芳洲段,29.90,都市：住
RPUQMLSLOHLFFBF76CB,芳洲段,29.60,都市：住
RPVQMLSLOHLFFBF86CB,芳洲段,29.90,都市：住
RPXQMLSLOHLFFBF07CB,芳洲段,29.60,都市：住
RPORMLSLOHLFFBF88CB,芳洲段,19.81,都市：住
RPUSMLSLOHLFFBF96CB,芳洲段,29.90,都市：住
RPVSMLSLOHLFFBF07CB,芳洲段,19.81,都市：住
RPWSMLSLOHLFFBF17CB,芳洲段,19.81,都市：住
RPURMLTLOHLFFBF96CB,芳洲段,15.95,都市：住
RPVRMLTLOHLFFBF07CB,芳洲段,15.95,都市：住
RPWRMLTLOHLFFBF17CB,芳洲段,15.95,都市：住
RPOSMLTLOHLFFBF09CB,芳洲段,15.92,都市：住
RPQSMLTLOHLFFBF66CB,芳洲段,21.49,都市：住
RPRSMLTLOHLFFBF76CB,芳洲段,15.92,都市：住
RPSSMLTLOHLFFBF86CB,芳洲段,21.49,都市：住
RPTSMLTLOHLFFBF96CB,芳洲段,21.28,都市：住
RPUSMLTLOHLFFBF07CB,芳洲段,20.32,都市：住
RPVSMLTLOHLFFBF17CB,芳洲段,21.28,都市：住
RPWSMLTLOHLFFBF27CB,芳洲段,17.77,都市：住
RPXSMLTLOHLFFBF37CB,芳洲段,17.77,都市：住
RPOTMLTLOHLFFBF56CB,芳洲段,21.46,都市：住
RPPTMLTLOHLFFBF66CB,芳洲段,21.28,都市：住
RPQTMLTLOHLFFBF76CB,芳洲段,20.32,都市：住
RPSTMLTLOHLFFBF96CB,芳洲段,21.49,都市：住
RPTTMLTLOHLFFBF07CB,芳洲段,21.49,都市：住
RPUTMLTLOHLFFBF17CB,芳洲段,21.49,都市：住
RPVTMLTLOHLFFBF27CB,芳洲段,15.92,都市：住
RPWTMLTLOHLFFBF37CB,芳洲段,17.80,都市：住
RPXTMLTLOHLFFBF47CB,芳洲段,20.29,都市：住
RPOUMLTLOHLFFBF66CB,芳洲段,17.80,都市：住
RPPUMLTLOHLFFBF76CB,芳洲段,15.92,都市：住
RPSUMLTLOHLFFBF07CB,芳洲段,15.95,都市：住
RPTUMLTLOHLFFBF17CB,芳洲段,20.32,都市：住
RPUUMLTLOHLFFBF27CB,芳洲段,21.28,都市：住
RPVUMLTLOHLFFBF37CB,芳洲段,20.32,都市：住
RPWUMLTLOHLFFBF47CB,芳洲段,21.25,都市：住
RPXUMLTLOHLFFBF57CB,芳洲段,20.29,都市：住
RPOVMLTLOHLFFBF76CB,芳洲段,20.32,都市：住
RPPVMLTLOHLFFBF86CB,芳洲段,15.92,都市：住
RPQVMLTLOHLFFBF96CB,芳洲段,17.77,都市：住
RPRVMLTLOHLFFBF07CB,芳洲段,15.92,都市：住
RPSVMLTLOHLFFBF17CB,芳洲段,17.80,都市：住
RPTVMLTLOHLFFBF27CB,芳洲段,20.32,都市：住
RPUVMLTLOHLFFBF37CB,芳洲段,17.80,都市：住
RPVVMLTLOHLFFBF47CB,芳洲段,15.92,都市：住
RPWVMLTLOHLFFBF57CB,芳洲段,17.77,都市：住
RPXVMLTLOHLFFBF67CB,芳洲段,15.92,都市：住
RPOWMLTLOHLFFBF86CB,芳洲段,15.92,都市：住
RPPWMLTLOHLFFBF96CB,芳洲段,15.92,都市：住
RPQWMLTLOHLFFBF07CB,芳洲段,15.92,都市：住
RPRWMLTLOHLFFBF17CB,芳洲段,15.92,都市：住
RPSWMLTLOHLFFBF27CB,芳洲段,15.92,都市：住
RPTWMLTLOHLFFBF37CB,芳洲段,15.95,都市：住
RPUWMLTLOHLFFBF47CB,芳洲段,15.92,都市：住
RPVWMLTLOHLFFBF57CB,芳洲段,15.92,都市：住
RPWWMLTLOHLFFBF67CB,芳洲段,15.92,都市：住
RPXWMLTLOHLFFBF77CB,芳洲段,20.29,都市：住
RPONNLTLOHLFFBF68CB,芳洲段,21.46,都市：住
RPXNMLKMOHLFFBF68CB,成州段,26.89,都市：住
RPOOMLKMOHLFFBF87CB,成州段,26.89,都市：住
RPQOMLKMOHLFFBF08CB,成州段,26.89,都市：住
RPROMLKMOHLFFBF18CB,成州段,26.89,都市：住
RPSOMLKMOHLFFBF28CB,成州段,26.89,都市：住
RPTOMLKMOHLFFBF38CB,成州段,26.89,都市：住
RPUOMLKMOHLFFBF48CB,成州段,26.89,都市：住
RPVOMLKMOHLFFBF58CB,成州段,26.89,都市：住
RPWOMLKMOHLFFBF68CB,成州段,32.57,都市：住
RPXOMLKMOHLFFBF78CB,成州段,32.19,都市：住
RPPPMLKMOHLFFBF08CB,成州段,26.89,都市：住
