鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
淡水區,房地(土地+建物),新北市淡水區新民街180巷7弄1~30號,7.02,住,,,1050528,土地1建物1車位0,四層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0780822,32.58,1,0,1,有,無,有,5000,153,,0.0,0,,RPRNMLMLOHLFFEF58CC
淡水區,房地(土地+建物),新北市淡水區中山路151~180號,18.5,住,,,1050615,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811126,110.86999999999999,3,2,2,有,有,有,15000,135,,0.0,0,,RPUNMLMLOHLFFEF88CC
淡水區,房地(土地+建物),新北市淡水區中正東路二段61~90號,2.53,住,,,1050616,土地1建物1車位0,二十五層,26,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,0920922,52.35,1,1,1,有,有,有,14300,273,,0.0,0,,RPUPMLMLOHLFFEF09CC
三重區,建物,新北市三重區中央南路31~60號,0.0,商,,,1050605,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0580730,104.72,3,1,1,有,無,有,19000,181,,0.0,0,,RPRRMLMLOHLFFGF56CC
三重區,建物,新北市三重區光復路一段61巷1~30號,0.0,工,,,1050526,土地0建物1車位0,十一層,13,廠辦,工業用,鋼筋混凝土造,0841019,271.56,3,1,0,有,有,有,50000,184,坡道平面,49.17,0,,RPTSMLMLOHLFFGF86CC
板橋區,房地(土地+建物),新北市板橋區中山路二段416巷38弄31~60號,33.42,住,,,1050622,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,0750514,142.05,3,2,3,有,無,無,35000,246,,0.0,0,,RPPPMLMLOHLFFAF18CC
新店區,房地(土地+建物),新北市新店區安和路三段151~180號,22.49,住,,,1050614,土地2建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681016,128.95,4,2,2,有,無,有,16000,124,,0.0,0,,RPRRMLMLOHLFFCF78CC
新店區,房地(土地+建物),新北市新店區中正路481~510號,64.36,工,,,1050603,土地1建物1車位0,四層,7,辦公商業大樓,工業用,鋼筋混凝土造,0771119,387.47,0,0,0,無,無,無,73500,190,,0.0,0,,RPWRMLMLOHLFFCF66CC
三峽區,房地(土地+建物)+車位,新北市三峽區大觀路301~330號,19.19,住,,,1050619,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950127,135.42,3,2,2,有,有,有,22000,162,坡道平面,13.06,0,,RPTRMLMLOHLFFIF96CC
三峽區,房地(土地+建物)+車位,新北市三峽區學成路241~270號,8.01,住,,,1050617,土地1建物1車位1,三層,19,套房(1房1廳1衛),住家用,鋼筋混凝土造,0951117,86.42,1,1,1,有,有,有,11000,127,坡道平面,36.73,0,,RPURMLMLOHLFFIF07CC
