編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPOOMLOLOHLFFAI48EA,埤子頭段,18.00,都市：住
RPOOMLOLOHLFFAI48EA,埤子頭段,27.00,都市：住
RPRNMLRLOHLFFAI98EA,中山段四小段,10.87,都市：其他
RPWNMLMKPHLFFAI78CA,玉川段,67.00,都市：住
RPWNMLMKPHLFFAI78CA,玉川段,67.00,都市：住
RPPNMLMKPHLFFAI08CA,盧厝段,11.52,都市：住
RPRNMLLJPHLFFAI18DA,竹圍子段,9.74,都市：住
RPRNMLLLPHLFFAI28CA,榮段五小段,9.64,都市：住
RPTNMLLLPHLFFAI48CA,白川段,34.83,都市：住
RPUNMLLLPHLFFAI58CA,車店段車店小段,30.69,都市：住
RPPNMLOLOHLFFAI48EA,新富段四小段,34.00,都市：商
RPPNMLOLOHLFFAI48EA,新富段四小段,1.00,都市：商
RPPNMLOLOHLFFAI48EA,新富段四小段,12.00,都市：商
RPQNMLOLOHLFFAI58EA,檜段四小段,15.25,都市：住
RPQNMLOLOHLFFAI58EA,檜段四小段,16.50,都市：住
RPXNMLLJPHLFFAI88EA,中庄段,67.00,都市：住
RPWNMLLKPHLFFAI68CA,北園段,118.00,都市：住
RPWNMLLKPHLFFAI68CA,北園段,23.57,都市：住
RPWNMLLKPHLFFAI68CA,北園段,2.29,都市：住
RPSNMLLKPHLFFAI28CA,竹圍子段,89.00,都市：住
RPVNMLTJPHLFFAI66CA,竹圍子段三小段,22.30,都市：住
RPTNMLQJPHLFFAI78CA,北園段,80.00,都市：住
RPTNMLQJPHLFFAI78CA,北園段,23.57,都市：住
RPTNMLQJPHLFFAI78CA,北園段,2.29,都市：住
RPXNMLRJPHLFFAI66CA,湖內段,14.81,都市：住
RPPNMLPJPHLFFAI28CA,埤子頭段,5.10,都市：住
RPWOMLLJPHLFFAI68CA,北園段,97.00,都市：住
RPWOMLLJPHLFFAI68CA,北園段,.23,都市：住
RPVNMLLJPHLFFAI48CA,北園段,83.00,都市：住
RPVNMLLJPHLFFAI48CA,北園段,23.57,都市：住
RPVNMLLJPHLFFAI48CA,北園段,2.29,都市：住
RPWNMLLJPHLFFAI58CA,北園段,85.00,都市：住
RPWNMLLJPHLFFAI58CA,北園段,23.57,都市：住
RPWNMLLJPHLFFAI58CA,北園段,2.29,都市：住
RPRNMLMJPHLFFAI18CA,湖內段,19.94,都市：住
RPVNMLNLOHLFFAI78CA,民族段一小段,23.00,都市：住
RPVNMLNLOHLFFAI78CA,民族段一小段,27.00,都市：住
RPQNMLPLOHLFFAI48CA,遠東段,79.80,都市：住
RPVNMLKMOHLFFAI58CA,北園段,80.00,都市：住
RPVNMLKMOHLFFAI58CA,北園段,23.57,都市：住
RPVNMLKMOHLFFAI58CA,北園段,2.29,都市：住
RPWNMLKMOHLFFAI68CA,育人段,106.71,都市：農
RPXNMLKMOHLFFAI78CA,短竹段,5.48,都市：住
RPPNMLLJPHLFFAI87CA,北園段,81.00,都市：住
RPPNMLLJPHLFFAI87CA,北園段,81.00,都市：住
RPPNMLLJPHLFFAI87CA,北園段,47.14,都市：住
RPPNMLLJPHLFFAI87CA,北園段,4.57,都市：住
RPQNMLLJPHLFFAI97CA,遠東段,4.67,都市：住
RPPOMLRLOHLFFAI68CA,白川段,35.76,都市：住
RPPNMLSLOHLFFAI68CA,下路頭段,36.50,都市：住
RPUNMLPJPHLFFAI78CA,短竹段,6.91,都市：住
RPXNMLQJPHLFFAI56CA,北社尾段,12.19,都市：住
RPOOMLOJPHLFFAI18CA,竹圍子段二小段,106.00,都市：住
RPRNMLLKPHLFFAI18CA,中山段三小段,.14,都市：住
RPRNMLLKPHLFFAI18CA,中山段三小段,22.18,都市：住
RPSNMLLLPHLFFAI38CA,白川段,33.26,都市：住
RPWNMLTKPHLFFAI86CA,北社尾段,18.34,都市：住
RPUNMLTKPHLFFAI66CA,新富段八小段,5.96,都市：商
RPUNMLTKPHLFFAI66CA,末廣段一小段,.18,都市：商
RPPNMLTLOHLFFAI78CA,下路頭段,3.64,都市：住
RPPNMLTLOHLFFAI78CA,下路頭段,7.50,都市：住
RPPNMLTLOHLFFAI78CA,湖內段,.24,都市：住
RPPNMLTLOHLFFAI78CA,湖內段,2.55,都市：住
RPPNMLTLOHLFFAI78CA,湖內段,3.74,都市：住
RPSNMLTLOHLFFAI09CA,竹圍子段,120.00,都市：住
RPQNMLKMOHLFFAI08CA,台斗坑段,63.00,都市：住
RPRNMLKMOHLFFAI18CA,同興段,806.00,都市：工
RPRNMLKMOHLFFAI18CA,同興段,659.00,都市：工
RPRNMLKMOHLFFAI18CA,同興段,107.11,都市：工
RPVNMLTLOHLFFAI76CA,白川段,6.53,都市：住
RPPNMLSJPHLFFAI58CA,竹圍子段一小段,77.00,都市：住
RPWNMLPJPHLFFAI98CA,北社尾段保安小段,2.58,都市：住
RPWNMLOJPHLFFAI88CA,下路頭段,142.00,都市：住
RPWNMLOJPHLFFAI88CA,下路頭段,6.00,都市：住
RPTNMLPKPHLFFAI78CA,車店段,3.00,都市：住
RPTNMLPKPHLFFAI78CA,車店段,101.00,都市：住
RPXNMLSKPHLFFAI86CA,北社尾段,14.52,都市：住
RPRNMLNLPHLFFAI48CA,車店段車店小段,23.39,都市：住
RPVNMLQLPHLFFAI56CA,東川段,83.00,都市：住
RPVNMLQLPHLFFAI56CA,東川段,.36,都市：住
RPVNMLQLPHLFFAI56CA,東川段,30.00,都市：住
RPVNMLQLPHLFFAI56CA,東川段,1.55,都市：住
RPVNMLQLPHLFFAI56CA,東川段,.27,都市：住
RPVNMLQLPHLFFAI56CA,東川段,.55,都市：住
RPVNMLQLPHLFFAI56CA,東川段,6.36,都市：住
RPVNMLQLPHLFFAI56CA,東川段,1.00,都市：住
RPVNMLQLPHLFFAI56CA,東川段,109.00,都市：其他
RPQNMLRLPHLFFAI78CA,下路頭段,23.86,都市：住
RPPOMLLKPHLFFAI28EA,劉厝段劉厝小段,11.33,都市：住
RPTNMLTLOHLFFAI76EA,北門段二小段,18.09,都市：住
RPROMLKLPHLFFAI28CA,遠東段,16.80,都市：住
RPRNMLQLPHLFFAI98EA,盧厝段,16.11,都市：住
RPRNMLQLPHLFFAI98EA,盧厝段,.35,都市：住
RPRNMLQLPHLFFAI98EA,盧厝段,83.00,都市：住
RPXNMLOJPHLFFAI98CA,湖內段,67.42,都市：住
RPUNMLMJPHLFFAI48CA,台斗坑段,29.27,都市：住
RPUNMLMJPHLFFAI48CA,台斗坑段,84.00,都市：住
RPUNMLMJPHLFFAI48CA,台斗坑段,.45,都市：住
RPPNMLOJPHLFFAI18CA,埤子頭段,5.10,都市：住
RPOOMLKMOHLFFAI97CA,北園段,2.39,都市：住
RPRNMLOJPHLFFAI38CA,車店段,10.72,都市：住
RPRNMLOJPHLFFAI38CA,車店段,.65,都市：住
RPSNMLQJPHLFFAI68CA,劉厝段劉厝小段,5.22,都市：商
RPPNMLKKPHLFFAI87CA,竹圍子段,79.00,都市：住
RPPOMLRLPHLFFAI78CA,盧厝段,11.15,都市：住
RPXNMLSLPHLFFAI96CA,台斗坑段,20.71,都市：住
RPXNMLSLPHLFFAI96CA,台斗坑段,.01,都市：住
RPSNMLMLPHLFFAI58DA,育人段,99.40,都市：農
RPSNMLNLPHLFFAI58CA,盧厝段,21.37,都市：住
RPSNMLNLPHLFFAI58CA,盧厝段,81.00,都市：住
RPSNMLNLPHLFFAI58CA,盧厝段,18.15,都市：住
RPTNMLKLPHLFFAI38CA,八掌段,86.82,都市：農
RPRNMLTKPHLFFAI98CA,下路頭段,56.00,都市：住
RPSNMLTKPHLFFAI09CA,竹圍子段,5.51,都市：住
RPOOMLNKPHLFFAI18CA,溪東段,127.76,都市：住
RPPOMLNKPHLFFAI28CA,溪東段,162.91,都市：住
RPSOMLNKPHLFFAI58CA,溪東段,161.09,都市：住
RPTOMLNKPHLFFAI68CA,溪東段,.53,都市：住
RPUOMLNKPHLFFAI78CA,溪東段,153.47,都市：住
RPWOMLNKPHLFFAI98CA,溪東段,144.34,都市：住
RPOPMLNKPHLFFAI28CA,溪東段,106.75,都市：住
RPPPMLNKPHLFFAI38CA,溪東段,132.89,都市：住
RPQPMLNKPHLFFAI48CA,溪東段,68.29,都市：住
RPRPMLNKPHLFFAI58CA,溪東段,195.39,都市：住
RPSPMLNKPHLFFAI68CA,溪東段,131.05,都市：住
RPTPMLNKPHLFFAI78CA,溪東段,142.84,都市：住
RPUPMLNKPHLFFAI88CA,溪東段,212.89,都市：住
