編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPRNMLKMOHLFFBV96CA,田組段,2000.00,非都市：風景區 ; 非都市編定：農牧用地
RPQOMLKMOHLFFBV96CA,大馬段,2919.00,非都市：風景區 ; 非都市編定：農牧用地
RPROMLKMOHLFFBV07CA,大馬段,2730.00,非都市：風景區 ; 非都市編定：農牧用地
RPSOMLKMOHLFFBV17CA,大霸來段,2450.49,非都市：風景區 ; 非都市編定：農牧用地
RPQNMLKMOHLFFCV96CA,福原段,23.68,都市：住
RPVOMLSLOHLFFAV08CA,豐年段,64.92,都市：住
RPVOMLSLOHLFFAV08CA,豐年段,64.92,都市：住
RPPNMLTLOHLFFAV47CA,豐年段,8.50,都市：住
RPRNMLTLOHLFFAV67CA,新生段,14.64,都市：住
RPRNMLKMOHLFFAV86CA,下賓朗段,19.42,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPRNMLKMOHLFFAV86CA,下賓朗段,95.07,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPSNMLKMOHLFFAV96CA,豐谷段,123.00,都市：住
RPPNMLQKPHLFFCV37CA,福文段,280.02,都市：農
RPRNMLRLPHLFFAV67DA,建樂段,9.10,都市：住
RPRNMLRLPHLFFAV67DA,建樂段,.02,都市：住
RPQNMLTLOHLFFDV97DA,尚武段,7.92,都市：住
RPPNMLKMOHLFFDV07DA,都哇拔段,520.87,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPQNMLQJPHLFFCV37CA,大原段,688.00,非都市：特定農業區 ; 非都市編定：農牧用地
RPQNMLLKPHLFFCV96CA,大原段,1158.00,非都市：特定農業區 ; 非都市編定：農牧用地
RPSNMLMKPHLFFAV07CA,豐年段,158.22,都市：住
RPUNMLPJPHLFFAV47CA,興安段,156.94,都市：住
RPVNMLPJPHLFFAV57CA,興安段,127.96,都市：住
RPRNMLPJPHLFFAV17CA,南王段,60.10,都市：住
RPQNMLOJPHLFFAV96CA,豐年段,128.03,都市：住
RPRNMLOJPHLFFAV07CA,台東段,21.53,都市：住
RPSNMLOJPHLFFAV17CA,東興段,231.46,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPTNMLMKPHLFFAV17CA,豐成段,522.43,非都市：特定農業區 ; 非都市編定：農牧用地
RPQNMLNKPHLFFBV07CA,忠仁段,114.37,都市：住
RPQNMLLJPHLFFAV66CA,旭川段,67.40,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPQNMLLJPHLFFDV96CA,尚武段,183.95,都市：住
RPRNMLQJPHLFFDV57CA,北橋段,97.73,都市：住
RPRNMLQJPHLFFDV57CA,北橋段,3.20,都市：其他
RPSNMLPJPHLFFAV37DA,射馬干段,2899.19,非都市：特定農業區 ; 非都市編定：農牧用地
