編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPWQMLPKOHLFFIF27CB,長泰段,23.34,都市：住
RPORMLPKOHLFFIF56CB,長泰段,23.34,都市：住
RPRRMLPKOHLFFIF86CB,長泰段,28.80,都市：住
RPTRMLPKOHLFFIF07CB,長泰段,28.80,都市：住
RPURMLPKOHLFFIF17CB,長泰段,19.79,都市：住
RPWRMLPKOHLFFIF37CB,長泰段,28.80,都市：住
RPOSMLPKOHLFFIF66CB,長泰段,23.19,都市：住
RPPSMLPKOHLFFIF76CB,長泰段,28.65,都市：住
RPQSMLPKOHLFFIF86CB,長泰段,23.19,都市：住
RPRSMLPKOHLFFIF96CB,長泰段,28.80,都市：住
RPSSMLPKOHLFFIF07CB,長泰段,23.34,都市：住
RPTSMLPKOHLFFIF17CB,長泰段,19.79,都市：住
RPUSMLPKOHLFFIF27CB,長泰段,21.86,都市：住
RPOTMLPKOHLFFIF76CB,長泰段,28.95,都市：住
RPPTMLPKOHLFFIF86CB,長泰段,28.95,都市：住
RPQTMLPKOHLFFIF96CB,長泰段,23.34,都市：住
RPRTMLPKOHLFFIF07CB,長泰段,19.79,都市：住
RPSTMLPKOHLFFIF17CB,長泰段,21.86,都市：住
RPTTMLPKOHLFFIF27CB,長泰段,19.94,都市：住
RPVTMLPKOHLFFIF47CB,長泰段,21.86,都市：住
RPWTMLPKOHLFFIF57CB,長泰段,19.94,都市：住
RPOUMLPKOHLFFIF86CB,長泰段,28.65,都市：住
RPQUMLPKOHLFFIF07CB,長泰段,28.80,都市：住
RPRUMLPKOHLFFIF17CB,長泰段,28.65,都市：住
RPTUMLPKOHLFFIF37CB,長泰段,28.65,都市：住
RPUUMLPKOHLFFIF47CB,長泰段,28.65,都市：住
RPVUMLPKOHLFFIF57CB,長泰段,23.19,都市：住
RPWUMLPKOHLFFIF67CB,長泰段,28.65,都市：住
RPXUMLPKOHLFFIF77CB,長泰段,28.80,都市：住
RPOVMLPKOHLFFIF96CB,長泰段,23.19,都市：住
