編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPPNMLKLOHLFFDV96DA,加羅板段,863.75,非都市：山坡地保育區 ; 非都市編定：農牧用地
RPPNMLRLOHLFFBV57EA,加走灣段,7249.61,非都市：風景區 ; 非都市編定：農牧用地
RPPNMLRLOHLFFBV57EA,加走灣段,461.63,非都市：風景區 ; 非都市編定：交通用地
RPPNMLLMNHLFFDV07DA,金富段,259.52,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPPNMLOJOHLFFAV76CA,興安段,143.13,都市：住
RPRNMLOJOHLFFAV96CA,南榮段,7.80,都市：住
RPRNMLOJOHLFFAV96CA,南榮段,.45,都市：住
RPRNMLOJOHLFFAV96CA,南榮段,18.26,都市：住
RPRNMLOJOHLFFAV96CA,南榮段,141.48,都市：住
RPPOMLSJOHLFFAV27CA,新園段,2164.00,非都市：特定農業區 ; 非都市編定：農牧用地
RPPOMLSJOHLFFAV27CA,新園段,2164.00,非都市：特定農業區 ; 非都市編定：農牧用地
RPQNMLLJOHLFFAV56CA,馬蘭段,49.23,都市：住
RPPNMLSLOHLFFCV57CA,牧野段,6284.18,非都市：特定農業區 ; 非都市編定：農牧用地
RPPNMLTLOHLFFCV67CA,鹿寮段,2625.71,非都市：山坡地保育區 ; 非都市編定：農牧用地
RPQNMLKLOHLFFDV96CA,秀山段,8.08,都市：其他
RPQNMLKLOHLFFDV96CA,秀山段,.00,都市：其他
